RptDt;TckrSymb;MktNm;SctyCtgyNm;TradgStartDt;TradgEndDt;ISIN;TradgCcy;SpcfctnCd;CrpnNm
21/09/21;RUBF22;FUTURE;;30/07/21;30/12/21;BRBMEFRUB106;RUB;;
21/09/21;RUBG22;FUTURE;;31/08/21;31/01/22;BRBMEFRUB114;RUB;;
21/09/21;RUBV21;FUTURE;;30/04/21;30/09/21;BRBMEFRUB0X5;RUB;;
21/09/21;RUBX21;FUTURE;;31/05/21;29/10/21;BRBMEFRUB0Y3;RUB;;
21/09/21;RUBZ21;FUTURE;;30/06/21;30/11/21;BRBMEFRUB0Z0;RUB;;
21/09/21;RVBI11;EQUITY-CASH;FUNDS;10/09/21;31/12/99;BRRVBICTF009;BRL;CI  ER;VBI REITS FOF - FDO. INV. IMOB
21/09/21;RVBR11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRRVBRCTF000;BRL;CI;FDO INV IMOB RIVIERA BR LOGISTICA
21/09/21;RVRA11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRRVRACTF002;BRL;CI;FDO INV IMOB RIVIERA RIO QUENTE RESORTS - FII
21/09/21;RYTT34;EQUITY-CASH;BDR;19/08/21;31/12/99;BRRYTTBDR003;BRL;DRN;RAYTHEON TECHNOLOGIES CORPORATION
21/09/21;RZAG11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRRZAGCTF006;BRL;CI;FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB
21/09/21;RZAG13;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRRZAGR01M14;BRL;REC;FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB
21/09/21;RZAK11;EQUITY-CASH;FUNDS;16/09/21;31/12/99;BRRZAKCTF008;BRL;CI  ER;RIZA AKIN FDO. INV. IMOB. FII
21/09/21;RZAK13;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRRZAKR02M17;BRL;REC;RIZA AKIN FDO. INV. IMOB. FII
21/09/21;RZTR11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRRZTRCTF003;BRL;CI;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX
21/09/21;S1BA34;EQUITY-CASH;BDR;25/08/21;31/12/99;BRS1BABDR001;BRL;DRN;SBA COMMUNICATIONS CORP
21/09/21;S1BS34;EQUITY-CASH;BDR;16/09/21;31/12/99;BRS1BSBDR003;BRL;DRN ED;SIBANYE STILLWATER LTD
21/09/21;S1EA34;EQUITY-CASH;BDR;02/09/21;31/12/99;BRS1EABDR005;BRL;DRN;SEALED AIR CORP
21/09/21;S1GE34;EQUITY-CASH;BDR;13/10/20;31/12/99;BRS1GEBDR002;BRL;DRN;SEAGEN INC.
21/09/21;S1HW34;EQUITY-CASH;BDR;19/08/21;31/12/99;BRS1HWBDR002;BRL;DRN;THE SHERWIN-WILLIAMS CO
21/09/21;S1IV34;EQUITY-CASH;BDR;27/01/20;31/12/99;BRS1IVBDR002;BRL;DRN;SVB FINANCIAL GROUP
21/09/21;S1JM34;EQUITY-CASH;BDR;12/08/21;31/12/99;BRS1JMBDR009;BRL;DRN;THE JM SMUCKER CO
21/09/21;S1KM34;EQUITY-CASH;BDR;29/06/21;31/12/99;BRS1KMBDR007;BRL;DRN;SK TELECOM CO LTD
21/09/21;S1LG34;EQUITY-CASH;BDR;30/08/21;31/12/99;BRS1LGBDR007;BRL;DRN;SL GREEN REALTY CORP
21/09/21;S1MF34;EQUITY-CASH;BDR;29/03/21;31/12/99;BRS1MFBDR007;BRL;DRN;SUMITOMO MITSUI FINANCIAL GROUP INC
21/09/21;S1NA34;EQUITY-CASH;BDR;19/08/21;31/12/99;BRS1NABDR006;BRL;DRN;SNAP-ON INC
21/09/21;S1NN34;EQUITY-CASH;BDR;05/04/21;31/12/99;BRS1NNBDR009;BRL;DRN;SMITH & NEPHEW PLC
21/09/21;S1NP34;EQUITY-CASH;BDR;27/01/20;31/12/99;BRS1NPBDR004;BRL;DRN;SYNOPSYS INC
21/09/21;S1OU34;EQUITY-CASH;BDR;03/03/20;31/12/99;BRS1OUBDR002;BRL;DRN;SOUTHWEST AIRLINES CO
21/09/21;S1PL34;EQUITY-CASH;BDR;13/10/20;31/12/99;BRS1PLBDR008;BRL;DRN;SPLUNK INC
21/09/21;S1PO34;EQUITY-CASH;BDR;27/01/20;31/12/99;BRS1POBDR002;BRL;DRN;SPOTIFY TECHNOLOGY SA
21/09/21;S1RE34;EQUITY-CASH;BDR;06/07/21;31/12/99;BRS1REBDR009;BRL;DRN;SEMPRA
21/09/21;S1RP34;EQUITY-CASH;BDR;13/10/20;31/12/99;BRS1RPBDR005;BRL;DRN;SAREPTA THERAPEUTICS INC
21/09/21;S1SL34;EQUITY-CASH;BDR;16/08/21;31/12/99;BRS1SLBDR002;BRL;DRN;SKYWORKS SOLUTIONS INC
21/09/21;S1SN34;EQUITY-CASH;BDR;31/08/21;31/12/99;BRS1SNBDR008;BRL;DRN;SS&C TECHNOLOGIES HOLDINGS INC
21/09/21;S1TE34;EQUITY-CASH;BDR;02/09/21;31/12/99;BRS1TEBDR005;BRL;DRN;STERIS PLC
21/09/21;S1TT34;EQUITY-CASH;BDR;30/06/21;31/12/99;BRS1TTBDR003;BRL;DRN;STATE STREET CORP
21/09/21;S1TX34;EQUITY-CASH;BDR;21/09/21;31/12/99;BRS1TXBDR005;BRL;DRN ED;Seagate Technology Holdings Plc
21/09/21;S1WK34;EQUITY-CASH;BDR;03/09/21;31/12/99;BRS1WKBDR006;BRL;DRN;STANLEY BLACK & DECKER INC
21/09/21;S1YF34;EQUITY-CASH;BDR;30/07/21;31/12/99;BRS1YFBDR002;BRL;DRN;SYNCHRONY FINANCIAL
21/09/21;S1YK34;EQUITY-CASH;BDR;29/06/21;31/12/99;BRS1YKBDR002;BRL;DRN;STRYKER CORP
21/09/21;S1YM34;EQUITY-CASH;BDR;20/08/21;31/12/99;BRS1YMBDR008;BRL;DRN;NORTONLIFELOCK INC.
21/09/21;S1YY34;EQUITY-CASH;BDR;01/07/21;31/12/99;BRS1YYBDR003;BRL;DRN;SYSCO CORP
21/09/21;S2EA34;EQUITY-CASH;BDR;05/04/21;31/12/99;BRS2EABDR003;BRL;DRN;SEA LTD
21/09/21;S2HO34;EQUITY-CASH;BDR;05/04/21;31/12/99;BRS2HOBDR007;BRL;DRN;SHOPIFY INC
21/09/21;S2NW34;EQUITY-CASH;BDR;05/04/21;31/12/99;BRS2NWBDR008;BRL;DRN;SNOWFLAKE INC
21/09/21;S2QS34;EQUITY-CASH;BDR;16/08/21;31/12/99;BRS2QSBDR009;BRL;DRN;Squarespace Inc
21/09/21;S2QU34;EQUITY-CASH;BDR;05/04/21;31/12/99;BRS2QUBDR005;BRL;DRN;SQUARE INC
21/09/21;S2TO34;EQUITY-CASH;BDR;16/08/21;31/12/99;BRS2TOBDR002;BRL;DRN;STORE Capital Corp
21/09/21;S2UI34;EQUITY-CASH;BDR;29/06/21;31/12/99;BRS2UIBDR002;BRL;DRN;SUN COMMUNITIES INC
21/09/21;SACL11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSACLCTF003;BRL;CI;SÃO CARLOS RENDA IMOBILIÁRIA FDO. INV. IMOB.
21/09/21;SADI11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRSADICTF007;BRL;CI;SANTANDER PAPEIS IMOB CDI FDO INV IMOB
21/09/21;SAET11;EQUITY-CASH;ETF EQUITIES;07/06/21;31/12/99;BRSAETCTF002;BRL;CI;SAFRA IBOVESPA FUNDO DE ÍNDICE
21/09/21;SAET11T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;07/06/21;31/12/99;BRSAETTNM005;BRL;;
21/09/21;SAIC11B;EQUITY-CASH;FUNDS;02/10/18;31/12/99;BRSAICCTF009;BRL;CI      MB;FDO INV IMOB - FII SIA CORPORATE
21/09/21;SAIF11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF002;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF12;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF010;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF13;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF028;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF14;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF036;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF15;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF044;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF16;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF051;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF17;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF069;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF18;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF077;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF19;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF085;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF20;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF093;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF21;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF0A0;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF22;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF0B8;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF23;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSAIFCTF0C6;BRL;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF24;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSAIFR01M15;BRL;REC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF25;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSAIFR02M14;BRL;REC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF26;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSAIFR03M13;BRL;REC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF27;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSAIFR04M12;BRL;REC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF28;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSAIFR05M11;BRL;REC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SAIF29;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSAIFR06M10;BRL;REC;SANTANDER INFRAESTRUTURA INCENTIVADO - FIC FIDC
21/09/21;SALI11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSALICTF000;BRL;CI;VENUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO
21/09/21;SANB11;EQUITY-CASH;UNIT;05/08/21;31/12/99;BRSANBCDAM13;BRL;UNT;BCO SANTANDER (BRASIL) S.A.
21/09/21;SANB11F;EQUITY-CASH;UNIT;05/08/21;31/12/99;BRSANBCDAM13;BRL;UNT;BCO SANTANDER (BRASIL) S.A.
21/09/21;SANB11T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;07/10/09;31/12/99;BRSANBTNU007;BRL;UNT;BCO SANTANDER (BRASIL) S.A.
21/09/21;SANB3;EQUITY-CASH;SHARES;05/08/21;31/12/99;BRSANBACNOR8;BRL;ON;BCO SANTANDER (BRASIL) S.A.
21/09/21;SANB3F;EQUITY-CASH;SHARES;05/08/21;31/12/99;BRSANBACNOR8;BRL;ON;BCO SANTANDER (BRASIL) S.A.
21/09/21;SANB3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;03/04/07;31/12/99;BRSANBTNO000;BRL;ON;BCO SANTANDER (BRASIL) S.A.
21/09/21;SANB4;EQUITY-CASH;SHARES;05/08/21;31/12/99;BRSANBACNPR5;BRL;PN;BCO SANTANDER (BRASIL) S.A.
21/09/21;SANB4F;EQUITY-CASH;SHARES;05/08/21;31/12/99;BRSANBACNPR5;BRL;PN;BCO SANTANDER (BRASIL) S.A.
21/09/21;SANB4T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;03/04/07;31/12/99;BRSANBTNP007;BRL;PN;BCO SANTANDER (BRASIL) S.A.
21/09/21;SANY6;EQUITY-CASH;SHARES;31/12/99;31/12/99;BRSANYACNPB1;BRL;PNB*;SANYO DA AMAZONIA S.A.
21/09/21;SAPP34;EQUITY-CASH;BDR;13/05/21;31/12/99;BRSAPPBDR007;BRL;DRN;SAP SE
21/09/21;SAPR11;EQUITY-CASH;UNIT;01/07/21;31/12/99;BRSAPRCDAM13;BRL;UNT     N2;CIA SANEAMENTO DO PARANA - SANEPAR
21/09/21;SAPR11F;EQUITY-CASH;UNIT;01/07/21;31/12/99;BRSAPRCDAM13;BRL;UNT     N2;CIA SANEAMENTO DO PARANA - SANEPAR
21/09/21;SAPR11T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;17/11/17;31/12/99;BRSAPRTNU008;BRL;UNT     N2;CIA SANEAMENTO DO PARANA - SANEPAR
21/09/21;SAPR3;EQUITY-CASH;SHARES;01/07/21;31/12/99;BRSAPRACNOR9;BRL;ON      N2;CIA SANEAMENTO DO PARANA - SANEPAR
21/09/21;SAPR3F;EQUITY-CASH;SHARES;01/07/21;31/12/99;BRSAPRACNOR9;BRL;ON      N2;CIA SANEAMENTO DO PARANA - SANEPAR
21/09/21;SAPR3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;03/05/02;31/12/99;BRSAPRTNO001;BRL;ON      N2;CIA SANEAMENTO DO PARANA - SANEPAR
21/09/21;SAPR4;EQUITY-CASH;SHARES;01/07/21;31/12/99;BRSAPRACNPR6;BRL;PN      N2;CIA SANEAMENTO DO PARANA - SANEPAR
21/09/21;SAPR4F;EQUITY-CASH;SHARES;01/07/21;31/12/99;BRSAPRACNPR6;BRL;PN      N2;CIA SANEAMENTO DO PARANA - SANEPAR
21/09/21;SAPR4T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;03/05/02;31/12/99;BRSAPRTNP008;BRL;PN      N2;CIA SANEAMENTO DO PARANA - SANEPAR
21/09/21;SARE11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRSARECTF006;BRL;CI;SANTANDER RENDA DE ALUGUÉIS FDO. INVEST. IMOB.
21/09/21;SBCL11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSBCLCTF001;BRL;CI;FRAM CAPITAL SBCLOG FDO. INV. IMOB.
21/09/21;SBFG3;EQUITY-CASH;SHARES;31/03/21;31/12/99;BRSBFGACNOR1;BRL;ON      NM;GRUPO SBF SA
21/09/21;SBFG3F;EQUITY-CASH;SHARES;31/03/21;31/12/99;BRSBFGACNOR1;BRL;ON      NM;GRUPO SBF SA
21/09/21;SBFG3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;31/03/21;31/12/99;BRSBFGTNO003;BRL;ON      NM;GRUPO SBF SA
21/09/21;SBNY34;EQUITY-CASH;BDR;29/07/21;31/12/99;BRSBNYBDR002;BRL;DRN;SIGNATURE BANK CORP
21/09/21;SBSP3;EQUITY-CASH;SHARES;30/04/21;31/12/99;BRSBSPACNOR5;BRL;ON      NM;CIA SANEAMENTO BASICO EST SAO PAULO
21/09/21;SBSP3F;EQUITY-CASH;SHARES;30/04/21;31/12/99;BRSBSPACNOR5;BRL;ON      NM;CIA SANEAMENTO BASICO EST SAO PAULO
21/09/21;SBSP3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;11/03/97;31/12/99;BRSBSPTNO007;BRL;ON      NM;CIA SANEAMENTO BASICO EST SAO PAULO
21/09/21;SBUB34;EQUITY-CASH;BDR;11/08/21;31/12/99;BRSBUBBDR005;BRL;DRN;STARBUCKS CORPORATION
21/09/21;SC1F22K22;FUTURE;ROLLOVER;01/04/21;29/12/21;BRBMEFSC10Q0;USD;;
21/09/21;SC1F22U22;FUTURE;ROLLOVER;31/08/21;29/12/21;BRBMEFSC10T4;USD;;
21/09/21;SC1K22U22;FUTURE;ROLLOVER;31/08/21;28/04/22;BRBMEFSC10R8;USD;;
21/09/21;SC1U22X22;FUTURE;ROLLOVER;31/08/21;30/08/22;BRBMEFSC10S6;USD;;
21/09/21;SC1X21F22;FUTURE;ROLLOVER;04/01/21;28/10/21;BRBMEFSC10M9;USD;;
21/09/21;SC1X21K22;FUTURE;ROLLOVER;01/04/21;28/10/21;BRBMEFSC10P2;USD;;
21/09/21;SCAR3;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRSCARACNOR7;BRL;ON      NM;SAO CARLOS EMPREEND E PARTICIPACOES S.A.
21/09/21;SCAR3F;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRSCARACNOR7;BRL;ON      NM;SAO CARLOS EMPREEND E PARTICIPACOES S.A.
21/09/21;SCAR3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;20/09/99;31/12/99;BRSCARTNO009;BRL;ON      NM;SAO CARLOS EMPREEND E PARTICIPACOES S.A.
21/09/21;SCHW34;EQUITY-CASH;BDR;12/08/21;31/12/99;BRSCHWBDR006;BRL;DRN;THE CHARLES SCHWAB CORPORATION
21/09/21;SCPF11;EQUITY-CASH;FUNDS;08/09/21;31/12/99;BRSCPFCTF003;BRL;CI;FDO INV IMOB SCP
21/09/21;SCSF203;FORWARD;FX SWAP;23/06/21;30/12/21;BRBMEFSCS2S3;BRL;;
21/09/21;SCSG201;FORWARD;FX SWAP;19/08/21;31/01/22;BRBMEFSCS2U9;BRL;;
21/09/21;SCSH202;FORWARD;FX SWAP;29/04/21;25/02/22;BRBMEFSCS2R5;BRL;;
21/09/21;SCSJ201;FORWARD;FX SWAP;15/03/21;31/03/22;BRBMEFSCS2P9;BRL;;
21/09/21;SCSK202;FORWARD;FX SWAP;23/06/21;29/04/22;BRBMEFSCS2T1;BRL;;
21/09/21;SCSN201;FORWARD;FX SWAP;19/08/21;30/06/22;BRBMEFSCS2V7;BRL;;
21/09/21;SCSV101;FORWARD;FX SWAP;01/02/21;30/09/21;BRBMEFSCS2N4;BRL;;
21/09/21;SCSX101;FORWARD;FX SWAP;12/04/21;29/10/21;BRBMEFSCS2Q7;BRL;;
21/09/21;SCSZ101;FORWARD;FX SWAP;02/03/21;30/11/21;BRBMEFSCS2O2;BRL;;
21/09/21;SDIL11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRSDILCTF004;BRL;CI;FDO INV IMOB SDI RIO BRAVO RENDA LOGISTICA - FII
21/09/21;SDIL13;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSDILR18M15;BRL;REC;FDO INV IMOB SDI RIO BRAVO RENDA LOGISTICA - FII
21/09/21;SDRM3;EQUITY-CASH;SHARES;31/12/99;31/12/99;BRSDRMACNOR0;BRL;ON *;CIA SIDERURGICA DA AMAZONIA - SIDERAMA
21/09/21;SDRM6;EQUITY-CASH;SHARES;31/12/99;31/12/99;BRSDRMACNPB1;BRL;PNB*;CIA SIDERURGICA DA AMAZONIA - SIDERAMA
21/09/21;SEER3;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRSEERACNOR5;BRL;ON      NM;SER EDUCACIONAL S.A.
21/09/21;SEER3F;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRSEERACNOR5;BRL;ON      NM;SER EDUCACIONAL S.A.
21/09/21;SEER3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;29/10/13;31/12/99;BRSEERTNO007;BRL;ON      NM;SER EDUCACIONAL S.A.
21/09/21;SEKF22;FUTURE;;30/07/21;30/12/21;BRBMEFSEK109;SEK;;
21/09/21;SEKG22;FUTURE;;31/08/21;31/01/22;BRBMEFSEK117;SEK;;
21/09/21;SEKV21;FUTURE;;30/04/21;30/09/21;BRBMEFSEK0X3;SEK;;
21/09/21;SEKX21;FUTURE;;31/05/21;29/10/21;BRBMEFSEK0Y1;SEK;;
21/09/21;SEKZ21;FUTURE;;30/06/21;30/11/21;BRBMEFSEK0Z8;SEK;;
21/09/21;SEQL3;EQUITY-CASH;SHARES;07/10/20;31/12/99;BRSEQLACNOR2;BRL;ON      NM;SEQUOIA LOGISTICA E TRANSPORTES S.A
21/09/21;SEQL3F;EQUITY-CASH;SHARES;07/10/20;31/12/99;BRSEQLACNOR2;BRL;ON      NM;SEQUOIA LOGISTICA E TRANSPORTES S.A
21/09/21;SEQL3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;07/10/20;31/12/99;BRSEQLTNO004;BRL;ON      NM;SEQUOIA LOGISTICA E TRANSPORTES S.A
21/09/21;SEQR11;EQUITY-CASH;FUNDS;09/09/21;31/12/99;BRSEQRCTF002;BRL;CI;SEQUOIA III RENDA IMOBILIÁRIA - FDO. INV. IMOB.
21/09/21;SEQR13;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSEQRR03M15;BRL;REC;SEQUOIA III RENDA IMOBILIÁRIA - FDO. INV. IMOB.
21/09/21;SFFI11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSFFICTF001;BRL;CI;FDO INV IMOB SF - FII
21/09/21;SFND11;EQUITY-CASH;FUNDS;08/12/20;31/12/99;BRSFNDCTF006;BRL;CI;FDO INV IMOB SÃO FERNANDO
21/09/21;SFRO11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSFROCTF004;BRL;CI;SÃO FRANCISCO 34 FUNDO DE INVESTIMENTO IMOBILIÁRIO
21/09/21;SFRO13;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSFROR01M18;BRL;REC;SÃO FRANCISCO 34 FUNDO DE INVESTIMENTO IMOBILIÁRIO
21/09/21;SGPS3;EQUITY-CASH;SHARES;22/10/15;31/12/99;BRSGPSACNOR4;BRL;ON      NM;SPRINGS GLOBAL PARTICIPACOES S.A.
21/09/21;SGPS3F;EQUITY-CASH;SHARES;22/10/15;31/12/99;BRSGPSACNOR4;BRL;ON      NM;SPRINGS GLOBAL PARTICIPACOES S.A.
21/09/21;SGPS3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;27/07/07;31/12/99;BRSGPSTNO006;BRL;ON      NM;SPRINGS GLOBAL PARTICIPACOES S.A.
21/09/21;SHDP11B;EQUITY-CASH;FUNDS;14/09/21;31/12/99;BRSHDPCTF007;BRL;CI  ER  MB;FDO INV IMOB - FII SHOPPING PARQUE D. PEDRO
21/09/21;SHOP11;EQUITY-CASH;FUNDS;04/07/19;31/12/99;BRSHOPCTF004;BRL;CI;MULTI SHOPPINGS FDO INV IMOB - FII
21/09/21;SHOT11;EQUITY-CASH;ETF FOREIGN INDEX;23/06/21;31/12/99;BRSHOTCTF006;BRL;CI;IT NOW S&P® KENSHO® MOONSHOTS FUNDO DE ÍNDICE
21/09/21;SHOT11T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;23/06/21;31/12/99;BRSHOTTNM009;BRL;;
21/09/21;SHOW3;EQUITY-CASH;SHARES;02/05/19;31/12/99;BRSHOWACNOR7;BRL;ON      NM;T4F ENTRETENIMENTO S.A.
21/09/21;SHOW3F;EQUITY-CASH;SHARES;02/05/19;31/12/99;BRSHOWACNOR7;BRL;ON      NM;T4F ENTRETENIMENTO S.A.
21/09/21;SHOW3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;13/04/11;31/12/99;BRSHOWTNO009;BRL;ON      NM;T4F ENTRETENIMENTO S.A.
21/09/21;SHPH11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRSHPHCTF008;BRL;CI;FDO INV IMOB SHOPPING PÁTIO HIGIENÓPOLIS
21/09/21;SHUL3;EQUITY-CASH;SHARES;25/06/21;31/12/99;BRSHULACNOR7;BRL;ON;SCHULZ S.A.
21/09/21;SHUL3F;EQUITY-CASH;SHARES;25/06/21;31/12/99;BRSHULACNOR7;BRL;ON;SCHULZ S.A.
21/09/21;SHUL3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;10/01/95;31/12/99;BRSHULTNO009;BRL;;
21/09/21;SHUL4;EQUITY-CASH;SHARES;25/06/21;31/12/99;BRSHULACNPR4;BRL;PN;SCHULZ S.A.
21/09/21;SHUL4F;EQUITY-CASH;SHARES;25/06/21;31/12/99;BRSHULACNPR4;BRL;PN;SCHULZ S.A.
21/09/21;SHUL4T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;10/01/95;31/12/99;BRSHULTNP006;BRL;PN;SCHULZ S.A.
21/09/21;SIGR11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRSIGRCTF004;BRL;CI;SIG CAPITAL RECEBÍVEIS PULVERIZADOS FDO INV IMOB
21/09/21;SIGR13;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSIGRR01M15;BRL;REC;SIG CAPITAL RECEBÍVEIS PULVERIZADOS FDO INV IMOB
21/09/21;SIGR14;EQUITY-CASH;RECEIPTS;31/12/99;31/12/99;BRSIGRR02M14;BRL;REC;SIG CAPITAL RECEBÍVEIS PULVERIZADOS FDO INV IMOB
21/09/21;SILO3;EQUITY-CASH;SHARES;31/12/99;31/12/99;BRSILOACNOR8;BRL;ON *;CIA DE ARMAZENS E SILOS DO EST MG-CASEMG
21/09/21;SILO4;EQUITY-CASH;SHARES;31/12/99;31/12/99;BRSILOACNPR5;BRL;PN *;CIA DE ARMAZENS E SILOS DO EST MG-CASEMG
21/09/21;SIMH3;EQUITY-CASH;SHARES;11/08/21;31/12/99;BRSIMHACNOR0;BRL;ON      NM;SIMPAR S.A.
21/09/21;SIMH3F;EQUITY-CASH;SHARES;11/08/21;31/12/99;BRSIMHACNOR0;BRL;ON      NM;SIMPAR S.A.
21/09/21;SIMH3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;18/09/20;31/12/99;BRSIMHTNO002;BRL;ON      NM;SIMPAR S.A.
21/09/21;SIMN34;EQUITY-CASH;BDR;08/09/21;31/12/99;BRSIMNBDR002;BRL;DRN;SIMON PROPERTY GROUP INC
21/09/21;SIMR7;EQUITY-CASH;SHARES;31/12/99;31/12/99;BRSIMRACNPC8;BRL;PNC*    MB;SIDERÚRGICA NORTE BRASIL S.A.
21/09/21;SJAU11;EQUITY-CASH;FUNDS;16/04/21;31/12/99;BRSJAUCTF009;BRL;CI;SJ AU LOGÍSTICA FDO. INV. IMOB.
21/09/21;SJCF22;FUTURE;;04/01/21;29/12/21;BRBMEFSJC212;USD;;
21/09/21;SJCF22C002400;OPTIONS ON FUTURE;;06/05/21;23/12/21;BRBMEFFJCS83;USD;;
21/09/21;SJCF22C002500;OPTIONS ON FUTURE;;06/05/21;23/12/21;BRBMEFFJCS91;USD;;
21/09/21;SJCF22C002600;OPTIONS ON FUTURE;;06/05/21;23/12/21;BRBMEFFJCSA3;USD;;
21/09/21;SJCF22C002700;OPTIONS ON FUTURE;;06/05/21;23/12/21;BRBMEFFJCSB1;USD;;
